Chr	Start	End	Site_count
chr12	36700000	36800000	528
chr12	36800000	36900000	468
chr12	36900000	37000000	460
chr12	37000000	37100000	469
chr12	37100000	37200000	450
chr12	37200000	37300000	482
chr12	37300000	37400000	433
chr12	37400000	37500000	480
chr12	37500000	37600000	451
chr12	37600000	37700000	429
chr12	37700000	37800000	395
chr12	37800000	37900000	488
chr12	37900000	38000000	434
chr12	38000000	38100000	369
chr12	38100000	38200000	531
chr12	38200000	38300000	441
chr12	38300000	38400000	495
chr12	38400000	38500000	463
chr12	38500000	38600000	395
chr12	38600000	38700000	416
chr12	38700000	38800000	465
chr12	38800000	38900000	645
chr12	38900000	39000000	447
chr12	39000000	39100000	445
chr12	39100000	39200000	427
chr12	39200000	39300000	431
chr12	39300000	39400000	460
chr12	39400000	39500000	396
chr12	39500000	39600000	361
chr12	39600000	39700000	369
chr12	39700000	39800000	452
chr12	39800000	39900000	443
chr12	39900000	40000000	421
chr12	40000000	40100000	456
chr12	40100000	40200000	402
chr12	40200000	40300000	492
chr12	40300000	40400000	523
chr12	40400000	40500000	475
chr12	40500000	40600000	541
chr12	40600000	40700000	489
chr12	40700000	40800000	499
chr12	40800000	40900000	425
chr12	40900000	41000000	405
chr12	41000000	41100000	447
chr12	41100000	41200000	509
chr12	41200000	41300000	404
chr12	41300000	41400000	470
chr12	41400000	41500000	645
chr12	41500000	41600000	481
chr12	41600000	41700000	520
chr12	41700000	41800000	365
chr12	41800000	41900000	460
chr12	41900000	42000000	363
chr12	42000000	42100000	371
chr12	42100000	42200000	358
chr12	42200000	42300000	325
chr12	42300000	42400000	318
chr12	42400000	42500000	403
chr12	42500000	42600000	335
chr12	42600000	42700000	334
chr12	42700000	42800000	342
chr12	42800000	42900000	343
chr12	42900000	43000000	378
chr12	43000000	43100000	336
chr12	43100000	43200000	363
chr12	43200000	43300000	456
chr12	43300000	43400000	368
chr12	43400000	43500000	395
chr12	43500000	43600000	404
chr12	43600000	43700000	342
chr12	43700000	43800000	341
chr12	43800000	43900000	395
chr12	43900000	44000000	359
chr12	44000000	44100000	411
chr12	44100000	44200000	369
chr12	44200000	44300000	393
chr12	44300000	44400000	437
chr12	44400000	44500000	434
chr12	44500000	44600000	567
chr12	44600000	44700000	317
chr12	44700000	44800000	311
chr12	44800000	44900000	383
chr12	44900000	45000000	507
chr12	45000000	45100000	488
chr12	45100000	45200000	419
chr12	45200000	45300000	350
chr12	45300000	45400000	364
chr12	45400000	45500000	417
chr12	45500000	45600000	399
chr12	45600000	45700000	421
chr12	45700000	45800000	392
chr12	45800000	45900000	423
chr12	45900000	46000000	351
chr12	46000000	46100000	326
chr12	46100000	46200000	388
chr12	46200000	46300000	385
chr12	46300000	46400000	465
chr12	46400000	46500000	400
chr12	46500000	46600000	400
chr12	46600000	46700000	444
chr12	46700000	46800000	565
chr12	46800000	46900000	456
chr12	46900000	47000000	411
chr12	47000000	47100000	435
chr12	47100000	47200000	448
chr12	47200000	47300000	419
chr12	47300000	47400000	420
chr12	47400000	47500000	389
chr12	47500000	47600000	347
chr12	47600000	47700000	319
chr12	47700000	47800000	384
chr12	47800000	47900000	321
chr12	47900000	48000000	354
chr12	48000000	48100000	378
chr12	48100000	48200000	352
chr12	48200000	48300000	414
chr12	48300000	48400000	368
chr12	48400000	48500000	326
chr12	48500000	48600000	357
chr12	48600000	48700000	459
chr12	48700000	48800000	399
chr12	48800000	48900000	377
chr12	48900000	49000000	346
chr12	49000000	49100000	364
chr12	49100000	49200000	368
chr12	49200000	49300000	302
chr12	49300000	49400000	284
chr12	49400000	49500000	402
chr12	49500000	49600000	353
chr12	49600000	49700000	381
chr12	49700000	49800000	369
chr12	49800000	49900000	368
chr12	49900000	50000000	470
chr12	50000000	50100000	435
chr12	50100000	50200000	485
chr12	50200000	50300000	402
chr12	50300000	50400000	545
chr12	50400000	50500000	497
chr12	50500000	50600000	522
chr12	50600000	50700000	375
chr12	50700000	50800000	431
chr12	50800000	50900000	512
chr12	50900000	51000000	492
chr12	51000000	51100000	454
chr12	51100000	51200000	405
chr12	51200000	51300000	460
chr12	51300000	51400000	573
chr12	51400000	51500000	548
chr12	51500000	51600000	450
chr12	51600000	51700000	462
chr12	51700000	51800000	560
chr12	51800000	51900000	389
chr12	51900000	52000000	566
chr12	52000000	52100000	409
chr12	52100000	52200000	381
chr12	52200000	52300000	353
chr12	52300000	52400000	429
chr12	52400000	52500000	406
chr12	52500000	52600000	503
chr12	52600000	52700000	455
chr12	52700000	52800000	578
chr12	52800000	52900000	548
chr12	52900000	53000000	607
chr12	53000000	53100000	518
chr12	53100000	53200000	593
chr12	53200000	53300000	459
chr12	53300000	53400000	567
chr12	53400000	53500000	521
chr12	53500000	53600000	555
chr12	53600000	53700000	521
chr12	53700000	53800000	529
chr12	53800000	53900000	541
chr12	53900000	54000000	554
chr12	54000000	54100000	481
chr12	54100000	54200000	396
chr12	54200000	54300000	420
chr12	54300000	54400000	446
chr12	54400000	54500000	455
chr12	54500000	54600000	432
chr12	54600000	54700000	411
chr12	54700000	54800000	341
chr12	54800000	54900000	382
chr12	54900000	55000000	528
chr12	55000000	55100000	434
chr12	55100000	55200000	0
chr12	55200000	55300000	196
chr12	55300000	55400000	435
chr12	55400000	55500000	393
chr12	55500000	55600000	430
chr12	55600000	55700000	459
chr12	55700000	55800000	487
chr12	55800000	55900000	547
chr12	55900000	56000000	441
chr12	56000000	56100000	511
chr12	56100000	56200000	362
chr12	56200000	56300000	578
chr12	56300000	56400000	559
chr12	56400000	56500000	531
chr12	56500000	56600000	371
chr12	56600000	56700000	353
chr12	56700000	56800000	474
chr12	56800000	56900000	512
chr12	56900000	57000000	590
chr12	57000000	57100000	503
chr12	57100000	57200000	552
chr12	57200000	57300000	432
chr12	57300000	57400000	531
chr12	57400000	57500000	681
chr12	57500000	57600000	460
chr12	57600000	57700000	482
chr12	57700000	57800000	454
chr12	57800000	57900000	383
chr12	57900000	58000000	393
chr12	58000000	58100000	419
chr12	58100000	58200000	343
chr12	58200000	58300000	463
chr12	58300000	58400000	363
chr12	58400000	58500000	481
chr12	58500000	58600000	464
chr12	58600000	58700000	446
chr12	58700000	58800000	397
chr12	58800000	58900000	412
chr12	58900000	59000000	543
chr12	59000000	59100000	457
chr12	59100000	59200000	518
chr12	59200000	59300000	396
chr12	59300000	59400000	396
chr12	59400000	59500000	447
chr12	59500000	59600000	437
chr12	59600000	59700000	424
chr12	59700000	59800000	463
chr12	59800000	59900000	385
chr12	59900000	60000000	404
chr12	60000000	60100000	351
chr12	60100000	60200000	380
chr12	60200000	60300000	363
chr12	60300000	60400000	388
chr12	60400000	60500000	312
chr12	60500000	60600000	415
chr12	60600000	60700000	373
chr12	60700000	60800000	360
chr12	60800000	60900000	390
chr12	60900000	61000000	331
chr12	61000000	61100000	291
chr12	61100000	61200000	394
chr12	61200000	61300000	351
chr12	61300000	61400000	304
chr12	61400000	61500000	370
chr12	61500000	61600000	377
chr12	61600000	61700000	429
chr12	61700000	61800000	306
chr12	61800000	61900000	452
chr12	61900000	62000000	346
chr12	62000000	62100000	275
chr12	62100000	62200000	349
chr12	62200000	62300000	395
chr12	62300000	62400000	347
chr12	62400000	62500000	425
chr12	62500000	62600000	313
chr12	62600000	62700000	388
chr12	62700000	62800000	345
chr12	62800000	62900000	368
chr12	62900000	63000000	307
chr12	63000000	63100000	334
chr12	63100000	63200000	297
chr12	63200000	63300000	461
chr12	63300000	63400000	357
chr12	63400000	63500000	358
chr12	63500000	63600000	392
chr12	63600000	63700000	405
chr12	63700000	63800000	378
chr12	63800000	63900000	371
chr12	63900000	64000000	395
chr12	64000000	64100000	405
chr12	64100000	64200000	338
chr12	64200000	64300000	384
chr12	64300000	64400000	445
chr12	64400000	64500000	371
chr12	64500000	64600000	350
chr12	64600000	64700000	452
chr12	64700000	64800000	341
chr12	64800000	64900000	419
chr12	64900000	65000000	563
chr12	65000000	65100000	499
chr12	65100000	65200000	463
chr12	65200000	65300000	479
chr12	65300000	65400000	430
chr12	65400000	65500000	507
chr12	65500000	65600000	404
chr12	65600000	65700000	390
chr12	65700000	65800000	375
chr12	65800000	65900000	367
chr12	65900000	66000000	449
chr12	66000000	66100000	446
chr12	66100000	66200000	394
chr12	66200000	66300000	450
chr12	66300000	66400000	431
chr12	66400000	66500000	503
chr12	66500000	66600000	493
chr12	66600000	66700000	595
chr12	66700000	66800000	432
chr12	66800000	66900000	530
chr12	66900000	67000000	427
chr12	67000000	67100000	549
chr12	67100000	67200000	505
chr12	67200000	67300000	369
chr12	67300000	67400000	458
chr12	67400000	67500000	373
chr12	67500000	67600000	349
chr12	67600000	67700000	408
chr12	67700000	67800000	426
chr12	67800000	67900000	385
chr12	67900000	68000000	381
chr12	68000000	68100000	394
chr12	68100000	68200000	409
chr12	68200000	68300000	418
chr12	68300000	68400000	419
chr12	68400000	68500000	371
chr12	68500000	68600000	410
chr12	68600000	68700000	416
chr12	68700000	68800000	351
chr12	68800000	68900000	403
chr12	68900000	69000000	306
chr12	69000000	69100000	403
chr12	69100000	69200000	485
chr12	69200000	69300000	472
chr12	69300000	69400000	487
chr12	69400000	69500000	343
chr12	69500000	69600000	378
chr12	69600000	69700000	568
chr12	69700000	69800000	481
chr12	69800000	69900000	564
chr12	69900000	70000000	507
chr12	70000000	70100000	472
chr12	70100000	70200000	408
chr12	70200000	70300000	389
chr12	70300000	70400000	452
chr12	70400000	70500000	463
chr12	70500000	70600000	477
chr12	70600000	70700000	429
chr12	70700000	70800000	394
chr12	70800000	70900000	464
chr12	70900000	71000000	477
chr12	71000000	71100000	487
chr12	71100000	71200000	516
chr12	71200000	71300000	410
chr12	71300000	71400000	459
chr12	71400000	71500000	453
chr12	71500000	71600000	484
chr12	71600000	71700000	523
chr12	71700000	71800000	520
chr12	71800000	71900000	399
chr12	71900000	72000000	336
chr12	72000000	72100000	480
chr12	72100000	72200000	489
chr12	72200000	72300000	479
chr12	72300000	72400000	442
chr12	72400000	72500000	525
chr12	72500000	72600000	499
chr12	72600000	72700000	452
chr12	72700000	72800000	533
chr12	72800000	72900000	375
chr12	72900000	73000000	438
chr12	73000000	73100000	370
chr12	73100000	73200000	481
chr12	73200000	73300000	537
chr12	73300000	73400000	452
chr12	73400000	73500000	487
chr12	73500000	73600000	492
chr12	73600000	73700000	432
chr12	73700000	73800000	343
chr12	73800000	73900000	530
chr12	73900000	74000000	550
chr12	74000000	74100000	427
chr12	74100000	74200000	381
chr12	74200000	74300000	472
chr12	74300000	74400000	440
chr12	74400000	74500000	396
chr12	74500000	74600000	529
chr12	74600000	74700000	394
chr12	74700000	74800000	427
chr12	74800000	74900000	427
chr12	74900000	75000000	510
chr12	75000000	75100000	456
chr12	75100000	75200000	565
chr12	75200000	75300000	350
chr12	75300000	75400000	505
chr12	75400000	75500000	451
chr12	75500000	75600000	444
chr12	75600000	75700000	414
chr12	75700000	75800000	483
chr12	75800000	75900000	497
chr12	75900000	76000000	639
chr12	76000000	76100000	414
chr12	76100000	76200000	417
chr12	76200000	76300000	347
chr12	76300000	76400000	474
chr12	76400000	76500000	373
chr12	76500000	76600000	242
chr12	76600000	76700000	295
chr12	76700000	76800000	393
chr12	76800000	76900000	342
chr12	76900000	77000000	329
chr12	77000000	77100000	331
chr12	77100000	77200000	365
chr12	77200000	77300000	424
chr12	77300000	77400000	367
chr12	77400000	77500000	349
chr12	77500000	77600000	267
chr12	77600000	77700000	339
chr12	77700000	77800000	399
chr12	77800000	77900000	380
chr12	77900000	78000000	398
chr12	78000000	78100000	379
chr12	78100000	78200000	430
chr12	78200000	78300000	325
chr12	78300000	78400000	390
chr12	78400000	78500000	410
chr12	78500000	78600000	404
chr12	78600000	78700000	370
chr12	78700000	78800000	413
chr12	78800000	78900000	481
chr12	78900000	79000000	265
chr12	79000000	79100000	269
chr12	79100000	79200000	356
chr12	79200000	79300000	307
chr12	79300000	79400000	595
chr12	79400000	79500000	535
chr12	79500000	79600000	400
chr12	79600000	79700000	455
chr12	79700000	79800000	382
chr12	79800000	79900000	266
chr12	79900000	80000000	270
chr12	80000000	80100000	306
chr12	80100000	80200000	249
chr12	80200000	80300000	225
chr12	80300000	80400000	337
chr12	80400000	80500000	319
chr12	80500000	80600000	257
chr12	80600000	80700000	325
chr12	80700000	80800000	278
chr12	80800000	80900000	286
chr12	80900000	81000000	393
chr12	81000000	81100000	358
chr12	81100000	81200000	310
chr12	81200000	81300000	370
chr12	81300000	81400000	408
chr12	81400000	81500000	376
chr12	81500000	81600000	347
chr12	81600000	81700000	385
chr12	81700000	81800000	297
chr12	81800000	81900000	403
chr12	81900000	82000000	508
chr12	82000000	82100000	133
chr12	82100000	82200000	414
chr12	82200000	82300000	415
chr12	82300000	82400000	366
chr12	82400000	82500000	317
chr12	82500000	82600000	397
chr12	82600000	82700000	378
chr12	82700000	82800000	365
chr12	82800000	82900000	341
chr12	82900000	83000000	460
chr12	83000000	83100000	347
chr12	83100000	83200000	233
chr12	83200000	83300000	346
chr12	83300000	83400000	327
chr12	83400000	83500000	290
chr12	83500000	83600000	301
chr12	83600000	83700000	533
chr12	83700000	83800000	282
chr12	83800000	83900000	426
chr12	83900000	84000000	334
chr12	84000000	84100000	411
chr12	84100000	84200000	295
chr12	84200000	84300000	351
chr12	84300000	84400000	396
chr12	84400000	84500000	481
chr12	84500000	84600000	275
chr12	84600000	84700000	256
chr12	84700000	84800000	223
chr12	84800000	84900000	199
chr12	84900000	85000000	398
chr12	85000000	85100000	429
chr12	85100000	85200000	251
chr12	85200000	85300000	443
chr12	85300000	85400000	347
chr12	85400000	85500000	307
chr12	85500000	85600000	270
chr12	85600000	85700000	343
chr12	85700000	85800000	280
chr12	85800000	85900000	387
chr12	85900000	86000000	488
chr12	86000000	86100000	296
chr12	86100000	86200000	199
chr12	86200000	86300000	378
chr12	86300000	86400000	306
chr12	86400000	86500000	221
chr12	86500000	86600000	262
chr12	86600000	86700000	252
chr12	86700000	86800000	237
chr12	86800000	86900000	196
chr12	86900000	87000000	249
chr12	87000000	87100000	254
chr12	87100000	87200000	285
chr12	87200000	87300000	301
chr12	87300000	87400000	397
chr12	87400000	87500000	375
chr12	87500000	87600000	253
chr12	87600000	87700000	62
chr12	87700000	87800000	102
chr12	87800000	87900000	158
chr12	87900000	88000000	197
chr12	88000000	88100000	367
chr12	88100000	88200000	259
chr12	88200000	88300000	223
chr12	88300000	88400000	270
chr12	88400000	88500000	249
chr12	88500000	88600000	343
chr12	88600000	88700000	318
chr12	88700000	88800000	292
chr12	88800000	88900000	294
chr12	88900000	89000000	375
chr12	89000000	89100000	377
chr12	89100000	89200000	386
chr12	89200000	89300000	367
chr12	89300000	89400000	459
chr12	89400000	89500000	438
chr12	89500000	89600000	386
chr12	89600000	89700000	410
chr12	89700000	89800000	476
chr12	89800000	89900000	482
chr12	89900000	90000000	473
chr12	90000000	90100000	389
chr12	90100000	90200000	459
chr12	90200000	90300000	502
chr12	90300000	90400000	538
chr12	90400000	90500000	407
chr12	90500000	90600000	394
chr12	90600000	90700000	365
chr12	90700000	90800000	498
chr12	90800000	90900000	432
chr12	90900000	91000000	455
chr12	91000000	91100000	525
chr12	91100000	91200000	497
chr12	91200000	91300000	611
chr12	91300000	91400000	570
chr12	91400000	91500000	378
chr12	91500000	91600000	570
chr12	91600000	91700000	460
chr12	91700000	91800000	479
chr12	91800000	91900000	522
chr12	91900000	92000000	374
chr12	92000000	92100000	504
chr12	92100000	92200000	414
chr12	92200000	92300000	418
chr12	92300000	92400000	414
chr12	92400000	92500000	415
chr12	92500000	92600000	371
chr12	92600000	92700000	460
chr12	92700000	92800000	393
chr12	92800000	92900000	527
chr12	92900000	93000000	477
chr12	93000000	93100000	430
chr12	93100000	93200000	508
chr12	93200000	93300000	358
chr12	93300000	93400000	436
chr12	93400000	93500000	445
chr12	93500000	93600000	458
chr12	93600000	93700000	521
chr12	93700000	93800000	410
chr12	93800000	93900000	418
chr12	93900000	94000000	352
chr12	94000000	94100000	388
chr12	94100000	94200000	485
chr12	94200000	94300000	461
chr12	94300000	94400000	552
chr12	94400000	94500000	427
chr12	94500000	94600000	511
chr12	94600000	94700000	482
chr12	94700000	94800000	502
chr12	94800000	94900000	423
chr12	94900000	95000000	472
chr12	95000000	95100000	462
chr12	95100000	95200000	464
chr12	95200000	95300000	361
chr12	95300000	95400000	456
chr12	95400000	95500000	497
chr12	95500000	95600000	407
chr12	95600000	95700000	470
chr12	95700000	95800000	593
chr12	95800000	95900000	478
chr12	95900000	96000000	424
chr12	96000000	96100000	348
chr12	96100000	96200000	395
chr12	96200000	96300000	438
chr12	96300000	96400000	419
chr12	96400000	96500000	377
chr12	96500000	96600000	385
chr12	96600000	96700000	419
chr12	96700000	96800000	468
chr12	96800000	96900000	439
chr12	96900000	97000000	437
chr12	97000000	97100000	379
chr12	97100000	97200000	479
chr12	97200000	97300000	489
chr12	97300000	97400000	500
chr12	97400000	97500000	502
chr12	97500000	97600000	504
chr12	97600000	97700000	430
chr12	97700000	97800000	483
chr12	97800000	97900000	473
chr12	97900000	98000000	481
chr12	98000000	98100000	399
chr12	98100000	98200000	418
chr12	98200000	98300000	613
chr12	98300000	98400000	455
chr12	98400000	98500000	407
chr12	98500000	98600000	417
chr12	98600000	98700000	426
chr12	98700000	98800000	530
chr12	98800000	98900000	488
chr12	98900000	99000000	487
chr12	99000000	99100000	406
chr12	99100000	99200000	383
chr12	99200000	99300000	316
chr12	99300000	99400000	289
chr12	99400000	99500000	365
chr12	99500000	99600000	455
chr12	99600000	99700000	496
chr12	99700000	99800000	480
chr12	99800000	99900000	588
chr12	99900000	100000000	393
chr12	100000000	100100000	304
chr12	100100000	100200000	362
chr12	100200000	100300000	250
chr12	100300000	100400000	225
chr12	100400000	100500000	288
chr12	100500000	100600000	395
chr12	100600000	100700000	446
chr12	100700000	100800000	403
chr12	100800000	100900000	243
chr12	100900000	101000000	191
chr12	101000000	101100000	308
chr12	101100000	101200000	301
chr12	101200000	101300000	325
chr12	101300000	101400000	333
chr12	101400000	101500000	295
chr12	101500000	101600000	328
chr12	101600000	101700000	317
chr12	101700000	101800000	275
chr12	101800000	101900000	427
chr12	101900000	102000000	575
chr12	102000000	102100000	345
chr12	102100000	102200000	181
chr12	102200000	102300000	233
chr12	102300000	102400000	151
chr12	102400000	102500000	391
chr12	102500000	102600000	227
chr12	102600000	102700000	100
chr12	102700000	102800000	366
chr12	102800000	102900000	411
chr12	102900000	103000000	489
chr12	103000000	103100000	585
chr12	103100000	103200000	461
chr12	103200000	103300000	214
chr12	103300000	103400000	97
chr12	103400000	103500000	231
chr12	103500000	103600000	405
chr12	103600000	103700000	280
chr12	103700000	103800000	192
chr12	103800000	103900000	205
chr12	103900000	104000000	238
chr12	104000000	104100000	215
chr12	104100000	104200000	159
chr12	104200000	104300000	175
chr12	104300000	104400000	228
chr12	104400000	104500000	141
chr12	104500000	104600000	244
chr12	104600000	104700000	303
chr12	104700000	104800000	365
chr12	104800000	104900000	200
chr12	104900000	105000000	173
chr12	105000000	105100000	253
chr12	105100000	105200000	200
chr12	105200000	105300000	255
chr12	105300000	105400000	268
chr12	105400000	105500000	201
chr12	105500000	105600000	209
chr12	105600000	105700000	350
chr12	105700000	105800000	366
chr12	105800000	105900000	341
chr12	105900000	106000000	292
chr12	106000000	106100000	431
chr12	106100000	106200000	343
chr12	106200000	106300000	314
chr12	106300000	106400000	458
chr12	106400000	106500000	359
chr12	106500000	106600000	313
chr12	106600000	106700000	385
chr12	106700000	106800000	314
chr12	106800000	106900000	328
chr12	106900000	107000000	373
chr12	107000000	107100000	358
chr12	107100000	107200000	379
chr12	107200000	107300000	412
chr12	107300000	107400000	343
chr12	107400000	107500000	385
chr12	107500000	107600000	473
chr12	107600000	107700000	304
chr12	107700000	107800000	186
chr12	107800000	107900000	228
chr12	107900000	108000000	202
chr12	108000000	108100000	226
chr12	108100000	108200000	327
chr12	108200000	108300000	59
chr12	108300000	108400000	126
chr12	108400000	108500000	323
chr12	108500000	108600000	349
chr12	108600000	108700000	203
chr12	108700000	108800000	364
chr12	108800000	108900000	205
chr12	108900000	109000000	260
chr12	109000000	109100000	236
chr12	109100000	109200000	271
chr12	109200000	109300000	341
chr12	109300000	109400000	298
chr12	109400000	109500000	161
chr12	109500000	109600000	255
chr12	109600000	109700000	528
chr12	109700000	109800000	349
chr12	109800000	109900000	396
chr12	109900000	110000000	283
chr12	110000000	110100000	283
chr12	110100000	110200000	381
chr12	110200000	110300000	194
chr12	110300000	110400000	410
chr12	110400000	110500000	334
chr12	110500000	110600000	238
chr12	110600000	110700000	287
chr12	110700000	110800000	281
chr12	110800000	110900000	243
chr12	110900000	111000000	268
chr12	111000000	111100000	293
chr12	111100000	111200000	316
chr12	111200000	111300000	278
chr12	111300000	111400000	301
chr12	111400000	111500000	204
chr12	111500000	111600000	303
chr12	111600000	111700000	300
chr12	111700000	111800000	224
chr12	111800000	111900000	239
chr12	111900000	112000000	283
chr12	112000000	112100000	308
chr12	112100000	112200000	95
chr12	112200000	112300000	118
chr12	112300000	112400000	355
chr12	112400000	112500000	174
chr12	112500000	112600000	192
chr12	112600000	112700000	74
chr12	112700000	112800000	145
chr12	112800000	112900000	203
chr12	112900000	113000000	142
chr12	113000000	113100000	164
chr12	113100000	113200000	143
chr12	113200000	113300000	187
chr12	113300000	113400000	214
chr12	113400000	113500000	191
chr12	113500000	113600000	320
chr12	113600000	113700000	339
chr12	113700000	113800000	286
chr12	113800000	113900000	319
chr12	113900000	114000000	358
chr12	114000000	114100000	304
chr12	114100000	114200000	354
chr12	114200000	114300000	309
chr12	114300000	114400000	250
chr12	114400000	114500000	300
chr12	114500000	114600000	324
chr12	114600000	114700000	324
chr12	114700000	114800000	361
chr12	114800000	114900000	279
chr12	114900000	115000000	318
chr12	115000000	115100000	327
chr12	115100000	115200000	287
chr12	115200000	115300000	373
chr12	115300000	115400000	310
chr12	115400000	115500000	365
chr12	115500000	115600000	361
chr12	115600000	115700000	339
chr12	115700000	115800000	328
chr12	115800000	115900000	311
chr12	115900000	116000000	326
chr12	116000000	116100000	352
chr12	116100000	116200000	303
chr12	116200000	116300000	380
chr12	116300000	116400000	390
chr12	116400000	116500000	361
chr12	116500000	116600000	232
chr12	116600000	116700000	224
chr12	116700000	116800000	237
chr12	116800000	116900000	254
chr12	116900000	117000000	256
chr12	117000000	117100000	247
chr12	117100000	117200000	224
chr12	117200000	117300000	271
chr12	117300000	117400000	214
chr12	117400000	117500000	293
chr12	117500000	117600000	477
chr12	117600000	117700000	456
chr12	117700000	117800000	353
chr12	117800000	117900000	349
chr12	117900000	118000000	409
chr12	118000000	118100000	423
chr12	118100000	118200000	356
chr12	118200000	118300000	415
chr12	118300000	118400000	323
chr12	118400000	118500000	493
chr12	118500000	118600000	365
chr12	118600000	118700000	358
chr12	118700000	118800000	516
chr12	118800000	118900000	293
chr12	118900000	119000000	356
chr12	119000000	119100000	352
chr12	119100000	119200000	339
chr12	119200000	119300000	329
chr12	119300000	119400000	313
chr12	119400000	119500000	331
chr12	119500000	119600000	320
chr12	119600000	119700000	313
chr12	119700000	119800000	332
chr12	119800000	119900000	319
chr12	119900000	120000000	306
chr12	120000000	120100000	108
chr12	120100000	120129022	0
chr13	0	100000	0
chr13	100000	200000	0
chr13	200000	300000	0
chr13	300000	400000	0
chr13	400000	500000	0
chr13	500000	600000	0
chr13	600000	700000	0
chr13	700000	800000	0
chr13	800000	900000	0
chr13	900000	1000000	0
chr13	1000000	1100000	0
chr13	1100000	1200000	0
chr13	1200000	1300000	0
chr13	1300000	1400000	0
chr13	1400000	1500000	0
chr13	1500000	1600000	0
chr13	1600000	1700000	0
chr13	1700000	1800000	0
chr13	1800000	1900000	0
chr13	1900000	2000000	0
chr13	2000000	2100000	0
chr13	2100000	2200000	0
chr13	2200000	2300000	0
chr13	2300000	2400000	0
chr13	2400000	2500000	0
chr13	2500000	2600000	0
chr13	2600000	2700000	0
chr13	2700000	2800000	0
chr13	2800000	2900000	0
chr13	2900000	3000000	0
chr13	3000000	3100000	395
chr13	3100000	3200000	293
chr13	3200000	3300000	402
chr13	3300000	3400000	512
chr13	3400000	3500000	506
chr13	3500000	3600000	462
chr13	3600000	3700000	378
chr13	3700000	3800000	313
chr13	3800000	3900000	312
chr13	3900000	4000000	382
chr13	4000000	4100000	354
chr13	4100000	4200000	414
chr13	4200000	4300000	389
chr13	4300000	4400000	363
chr13	4400000	4500000	346
chr13	4500000	4600000	362
chr13	4600000	4700000	423
chr13	4700000	4800000	407
chr13	4800000	4900000	377
chr13	4900000	5000000	392
chr13	5000000	5100000	393
chr13	5100000	5200000	378
chr13	5200000	5300000	427
chr13	5300000	5400000	441
chr13	5400000	5500000	358
chr13	5500000	5600000	412
chr13	5600000	5700000	403
chr13	5700000	5800000	481
chr13	5800000	5900000	472
chr13	5900000	6000000	453
chr13	6000000	6100000	437
chr13	6100000	6200000	437
chr13	6200000	6300000	455
chr13	6300000	6400000	385
chr13	6400000	6500000	399
chr13	6500000	6600000	384
chr13	6600000	6700000	278
chr13	6700000	6800000	304
chr13	6800000	6900000	389
chr13	6900000	7000000	429
chr13	7000000	7100000	376
chr13	7100000	7200000	441
chr13	7200000	7300000	375
chr13	7300000	7400000	460
chr13	7400000	7500000	353
chr13	7500000	7600000	434
chr13	7600000	7700000	420
chr13	7700000	7800000	390
chr13	7800000	7900000	369
chr13	7900000	8000000	326
chr13	8000000	8100000	396
chr13	8100000	8200000	348
chr13	8200000	8300000	447
chr13	8300000	8400000	396
chr13	8400000	8500000	410
chr13	8500000	8600000	355
chr13	8600000	8700000	434
chr13	8700000	8800000	400
chr13	8800000	8900000	389
chr13	8900000	9000000	397
chr13	9000000	9100000	361
chr13	9100000	9200000	464
chr13	9200000	9300000	374
chr13	9300000	9400000	315
chr13	9400000	9500000	349
chr13	9500000	9600000	435
chr13	9600000	9700000	387
chr13	9700000	9800000	413
chr13	9800000	9900000	384
chr13	9900000	10000000	330
chr13	10000000	10100000	377
chr13	10100000	10200000	377
chr13	10200000	10300000	368
chr13	10300000	10400000	319
chr13	10400000	10500000	346
chr13	10500000	10600000	364
chr13	10600000	10700000	381
chr13	10700000	10800000	399
chr13	10800000	10900000	341
chr13	10900000	11000000	338
chr13	11000000	11100000	204
chr13	11100000	11200000	352
chr13	11200000	11300000	304
chr13	11300000	11400000	347
chr13	11400000	11500000	316
chr13	11500000	11600000	365
chr13	11600000	11700000	440
chr13	11700000	11800000	382
chr13	11800000	11900000	392
chr13	11900000	12000000	370
chr13	12000000	12100000	302
chr13	12100000	12200000	422
chr13	12200000	12300000	413
chr13	12300000	12400000	359
chr13	12400000	12500000	430
chr13	12500000	12600000	480
chr13	12600000	12700000	229
chr13	12700000	12800000	195
chr13	12800000	12900000	593
chr13	12900000	13000000	424
chr13	13000000	13100000	266
chr13	13100000	13200000	323
chr13	13200000	13300000	310
chr13	13300000	13400000	269
chr13	13400000	13500000	203
chr13	13500000	13600000	323
chr13	13600000	13700000	438
chr13	13700000	13800000	329
chr13	13800000	13900000	344
chr13	13900000	14000000	408
chr13	14000000	14100000	373
chr13	14100000	14200000	464
chr13	14200000	14300000	321
chr13	14300000	14400000	359
chr13	14400000	14500000	350
chr13	14500000	14600000	353
chr13	14600000	14700000	365
chr13	14700000	14800000	294
chr13	14800000	14900000	329
chr13	14900000	15000000	335
chr13	15000000	15100000	336
chr13	15100000	15200000	330
chr13	15200000	15300000	290
chr13	15300000	15400000	406
chr13	15400000	15500000	344
chr13	15500000	15600000	323
chr13	15600000	15700000	471
chr13	15700000	15800000	376
chr13	15800000	15900000	398
chr13	15900000	16000000	397
chr13	16000000	16100000	407
chr13	16100000	16200000	396
chr13	16200000	16300000	369
chr13	16300000	16400000	305
chr13	16400000	16500000	372
