Chr	Start	End	Site_count
chr12	86600000	86700000	443
chr12	86700000	86800000	399
chr12	86800000	86900000	319
chr12	86900000	87000000	383
chr12	87000000	87100000	387
chr12	87100000	87200000	487
chr12	87200000	87300000	454
chr12	87300000	87400000	603
chr12	87400000	87500000	525
chr12	87500000	87600000	359
chr12	87600000	87700000	83
chr12	87700000	87800000	140
chr12	87800000	87900000	207
chr12	87900000	88000000	248
chr12	88000000	88100000	505
chr12	88100000	88200000	380
chr12	88200000	88300000	310
chr12	88300000	88400000	475
chr12	88400000	88500000	422
chr12	88500000	88600000	536
chr12	88600000	88700000	433
chr12	88700000	88800000	438
chr12	88800000	88900000	422
chr12	88900000	89000000	486
chr12	89000000	89100000	499
chr12	89100000	89200000	521
chr12	89200000	89300000	504
chr12	89300000	89400000	545
chr12	89400000	89500000	529
chr12	89500000	89600000	481
chr12	89600000	89700000	506
chr12	89700000	89800000	590
chr12	89800000	89900000	585
chr12	89900000	90000000	580
chr12	90000000	90100000	507
chr12	90100000	90200000	565
chr12	90200000	90300000	590
chr12	90300000	90400000	594
chr12	90400000	90500000	485
chr12	90500000	90600000	511
chr12	90600000	90700000	421
chr12	90700000	90800000	591
chr12	90800000	90900000	534
chr12	90900000	91000000	614
chr12	91000000	91100000	696
chr12	91100000	91200000	588
chr12	91200000	91300000	738
chr12	91300000	91400000	769
chr12	91400000	91500000	460
chr12	91500000	91600000	786
chr12	91600000	91700000	712
chr12	91700000	91800000	705
chr12	91800000	91900000	811
chr12	91900000	92000000	548
chr12	92000000	92100000	618
chr12	92100000	92200000	515
chr12	92200000	92300000	493
chr12	92300000	92400000	482
chr12	92400000	92500000	472
chr12	92500000	92600000	445
chr12	92600000	92700000	538
chr12	92700000	92800000	460
chr12	92800000	92900000	539
chr12	92900000	93000000	520
chr12	93000000	93100000	458
chr12	93100000	93200000	631
chr12	93200000	93300000	397
chr12	93300000	93400000	494
chr12	93400000	93500000	535
chr12	93500000	93600000	503
chr12	93600000	93700000	511
chr12	93700000	93800000	430
chr12	93800000	93900000	448
chr12	93900000	94000000	424
chr12	94000000	94100000	450
chr12	94100000	94200000	529
chr12	94200000	94300000	542
chr12	94300000	94400000	599
chr12	94400000	94500000	458
chr12	94500000	94600000	569
chr12	94600000	94700000	549
chr12	94700000	94800000	541
chr12	94800000	94900000	463
chr12	94900000	95000000	542
chr12	95000000	95100000	522
chr12	95100000	95200000	535
chr12	95200000	95300000	400
chr12	95300000	95400000	516
chr12	95400000	95500000	586
chr12	95500000	95600000	468
chr12	95600000	95700000	572
chr12	95700000	95800000	762
chr12	95800000	95900000	566
chr12	95900000	96000000	467
chr12	96000000	96100000	421
chr12	96100000	96200000	466
chr12	96200000	96300000	486
chr12	96300000	96400000	486
chr12	96400000	96500000	437
chr12	96500000	96600000	426
chr12	96600000	96700000	475
chr12	96700000	96800000	527
chr12	96800000	96900000	528
chr12	96900000	97000000	548
chr12	97000000	97100000	470
chr12	97100000	97200000	543
chr12	97200000	97300000	574
chr12	97300000	97400000	594
chr12	97400000	97500000	590
chr12	97500000	97600000	591
chr12	97600000	97700000	527
chr12	97700000	97800000	616
chr12	97800000	97900000	634
chr12	97900000	98000000	635
chr12	98000000	98100000	575
chr12	98100000	98200000	567
chr12	98200000	98300000	791
chr12	98300000	98400000	637
chr12	98400000	98500000	629
chr12	98500000	98600000	596
chr12	98600000	98700000	620
chr12	98700000	98800000	724
chr12	98800000	98900000	614
chr12	98900000	99000000	708
chr12	99000000	99100000	683
chr12	99100000	99200000	610
chr12	99200000	99300000	566
chr12	99300000	99400000	484
chr12	99400000	99500000	634
chr12	99500000	99600000	693
chr12	99600000	99700000	757
chr12	99700000	99800000	705
chr12	99800000	99900000	842
chr12	99900000	100000000	635
chr12	100000000	100100000	501
chr12	100100000	100200000	661
chr12	100200000	100300000	474
chr12	100300000	100400000	414
chr12	100400000	100500000	488
chr12	100500000	100600000	576
chr12	100600000	100700000	585
chr12	100700000	100800000	607
chr12	100800000	100900000	418
chr12	100900000	101000000	358
chr12	101000000	101100000	458
chr12	101100000	101200000	381
chr12	101200000	101300000	398
chr12	101300000	101400000	416
chr12	101400000	101500000	336
chr12	101500000	101600000	377
chr12	101600000	101700000	338
chr12	101700000	101800000	381
chr12	101800000	101900000	577
chr12	101900000	102000000	730
chr12	102000000	102100000	503
chr12	102100000	102200000	344
chr12	102200000	102300000	378
chr12	102300000	102400000	306
chr12	102400000	102500000	590
chr12	102500000	102600000	350
chr12	102600000	102700000	319
chr12	102700000	102800000	547
chr12	102800000	102900000	539
chr12	102900000	103000000	648
chr12	103000000	103100000	835
chr12	103100000	103200000	674
chr12	103200000	103300000	388
chr12	103300000	103400000	240
chr12	103400000	103500000	367
chr12	103500000	103600000	555
chr12	103600000	103700000	431
chr12	103700000	103800000	321
chr12	103800000	103900000	316
chr12	103900000	104000000	392
chr12	104000000	104100000	346
chr12	104100000	104200000	271
chr12	104200000	104300000	320
chr12	104300000	104400000	379
chr12	104400000	104500000	323
chr12	104500000	104600000	464
chr12	104600000	104700000	539
chr12	104700000	104800000	623
chr12	104800000	104900000	401
chr12	104900000	105000000	293
chr12	105000000	105100000	488
chr12	105100000	105200000	286
chr12	105200000	105300000	449
chr12	105300000	105400000	506
chr12	105400000	105500000	384
chr12	105500000	105600000	412
chr12	105600000	105700000	608
chr12	105700000	105800000	573
chr12	105800000	105900000	486
chr12	105900000	106000000	481
chr12	106000000	106100000	688
chr12	106100000	106200000	541
chr12	106200000	106300000	570
chr12	106300000	106400000	705
chr12	106400000	106500000	598
chr12	106500000	106600000	529
chr12	106600000	106700000	658
chr12	106700000	106800000	512
chr12	106800000	106900000	533
chr12	106900000	107000000	569
chr12	107000000	107100000	552
chr12	107100000	107200000	550
chr12	107200000	107300000	602
chr12	107300000	107400000	552
chr12	107400000	107500000	638
chr12	107500000	107600000	657
chr12	107600000	107700000	541
chr12	107700000	107800000	400
chr12	107800000	107900000	384
chr12	107900000	108000000	379
chr12	108000000	108100000	409
chr12	108100000	108200000	538
chr12	108200000	108300000	131
chr12	108300000	108400000	282
chr12	108400000	108500000	528
chr12	108500000	108600000	549
chr12	108600000	108700000	361
chr12	108700000	108800000	539
chr12	108800000	108900000	409
chr12	108900000	109000000	404
chr12	109000000	109100000	358
chr12	109100000	109200000	356
chr12	109200000	109300000	423
chr12	109300000	109400000	406
chr12	109400000	109500000	286
chr12	109500000	109600000	442
chr12	109600000	109700000	773
chr12	109700000	109800000	519
chr12	109800000	109900000	557
chr12	109900000	110000000	415
chr12	110000000	110100000	500
chr12	110100000	110200000	549
chr12	110200000	110300000	338
chr12	110300000	110400000	555
chr12	110400000	110500000	528
chr12	110500000	110600000	542
chr12	110600000	110700000	545
chr12	110700000	110800000	464
chr12	110800000	110900000	401
chr12	110900000	111000000	409
chr12	111000000	111100000	518
chr12	111100000	111200000	525
chr12	111200000	111300000	486
chr12	111300000	111400000	553
chr12	111400000	111500000	325
chr12	111500000	111600000	497
chr12	111600000	111700000	462
chr12	111700000	111800000	445
chr12	111800000	111900000	408
chr12	111900000	112000000	504
chr12	112000000	112100000	478
chr12	112100000	112200000	163
chr12	112200000	112300000	269
chr12	112300000	112400000	539
chr12	112400000	112500000	342
chr12	112500000	112600000	330
chr12	112600000	112700000	161
chr12	112700000	112800000	216
chr12	112800000	112900000	415
chr12	112900000	113000000	250
chr12	113000000	113100000	254
chr12	113100000	113200000	280
chr12	113200000	113300000	312
chr12	113300000	113400000	302
chr12	113400000	113500000	287
chr12	113500000	113600000	420
chr12	113600000	113700000	396
chr12	113700000	113800000	375
chr12	113800000	113900000	423
chr12	113900000	114000000	417
chr12	114000000	114100000	366
chr12	114100000	114200000	434
chr12	114200000	114300000	419
chr12	114300000	114400000	304
chr12	114400000	114500000	361
chr12	114500000	114600000	404
chr12	114600000	114700000	424
chr12	114700000	114800000	418
chr12	114800000	114900000	344
chr12	114900000	115000000	410
chr12	115000000	115100000	388
chr12	115100000	115200000	348
chr12	115200000	115300000	481
chr12	115300000	115400000	343
chr12	115400000	115500000	410
chr12	115500000	115600000	464
chr12	115600000	115700000	408
chr12	115700000	115800000	407
chr12	115800000	115900000	397
chr12	115900000	116000000	415
chr12	116000000	116100000	473
chr12	116100000	116200000	483
chr12	116200000	116300000	504
chr12	116300000	116400000	491
chr12	116400000	116500000	499
chr12	116500000	116600000	362
chr12	116600000	116700000	344
chr12	116700000	116800000	355
chr12	116800000	116900000	382
chr12	116900000	117000000	417
chr12	117000000	117100000	385
chr12	117100000	117200000	347
chr12	117200000	117300000	466
chr12	117300000	117400000	350
chr12	117400000	117500000	455
chr12	117500000	117600000	605
chr12	117600000	117700000	618
chr12	117700000	117800000	555
chr12	117800000	117900000	548
chr12	117900000	118000000	572
chr12	118000000	118100000	659
chr12	118100000	118200000	501
chr12	118200000	118300000	508
chr12	118300000	118400000	482
chr12	118400000	118500000	613
chr12	118500000	118600000	567
chr12	118600000	118700000	453
chr12	118700000	118800000	661
chr12	118800000	118900000	359
chr12	118900000	119000000	442
chr12	119000000	119100000	405
chr12	119100000	119200000	397
chr12	119200000	119300000	420
chr12	119300000	119400000	377
chr12	119400000	119500000	411
chr12	119500000	119600000	409
chr12	119600000	119700000	343
chr12	119700000	119800000	395
chr12	119800000	119900000	364
chr12	119900000	120000000	347
chr12	120000000	120100000	121
chr12	120100000	120129022	0
chr13	0	100000	0
chr13	100000	200000	0
chr13	200000	300000	0
chr13	300000	400000	0
chr13	400000	500000	0
chr13	500000	600000	0
chr13	600000	700000	0
chr13	700000	800000	0
chr13	800000	900000	0
chr13	900000	1000000	0
chr13	1000000	1100000	0
chr13	1100000	1200000	0
chr13	1200000	1300000	0
chr13	1300000	1400000	0
chr13	1400000	1500000	0
chr13	1500000	1600000	0
chr13	1600000	1700000	0
chr13	1700000	1800000	0
chr13	1800000	1900000	0
chr13	1900000	2000000	0
chr13	2000000	2100000	0
chr13	2100000	2200000	0
chr13	2200000	2300000	0
chr13	2300000	2400000	0
chr13	2400000	2500000	0
chr13	2500000	2600000	0
chr13	2600000	2700000	0
chr13	2700000	2800000	0
chr13	2800000	2900000	0
chr13	2900000	3000000	0
chr13	3000000	3100000	581
chr13	3100000	3200000	393
chr13	3200000	3300000	525
chr13	3300000	3400000	751
chr13	3400000	3500000	671
chr13	3500000	3600000	633
chr13	3600000	3700000	528
chr13	3700000	3800000	428
chr13	3800000	3900000	489
chr13	3900000	4000000	525
chr13	4000000	4100000	454
chr13	4100000	4200000	522
chr13	4200000	4300000	460
chr13	4300000	4400000	445
chr13	4400000	4500000	409
chr13	4500000	4600000	428
chr13	4600000	4700000	534
chr13	4700000	4800000	463
chr13	4800000	4900000	448
chr13	4900000	5000000	484
chr13	5000000	5100000	477
chr13	5100000	5200000	496
chr13	5200000	5300000	523
chr13	5300000	5400000	488
chr13	5400000	5500000	479
chr13	5500000	5600000	474
chr13	5600000	5700000	519
chr13	5700000	5800000	606
chr13	5800000	5900000	657
chr13	5900000	6000000	560
chr13	6000000	6100000	588
chr13	6100000	6200000	594
chr13	6200000	6300000	574
chr13	6300000	6400000	488
chr13	6400000	6500000	551
chr13	6500000	6600000	623
chr13	6600000	6700000	443
chr13	6700000	6800000	402
chr13	6800000	6900000	482
chr13	6900000	7000000	503
chr13	7000000	7100000	435
chr13	7100000	7200000	532
chr13	7200000	7300000	483
chr13	7300000	7400000	545
chr13	7400000	7500000	425
chr13	7500000	7600000	525
chr13	7600000	7700000	518
chr13	7700000	7800000	465
chr13	7800000	7900000	425
chr13	7900000	8000000	385
chr13	8000000	8100000	468
chr13	8100000	8200000	456
chr13	8200000	8300000	583
chr13	8300000	8400000	531
chr13	8400000	8500000	512
chr13	8500000	8600000	521
chr13	8600000	8700000	572
chr13	8700000	8800000	624
chr13	8800000	8900000	531
chr13	8900000	9000000	537
chr13	9000000	9100000	510
chr13	9100000	9200000	659
chr13	9200000	9300000	492
chr13	9300000	9400000	436
chr13	9400000	9500000	456
chr13	9500000	9600000	547
chr13	9600000	9700000	526
chr13	9700000	9800000	550
chr13	9800000	9900000	579
chr13	9900000	10000000	472
chr13	10000000	10100000	572
chr13	10100000	10200000	498
chr13	10200000	10300000	463
chr13	10300000	10400000	412
chr13	10400000	10500000	429
chr13	10500000	10600000	449
chr13	10600000	10700000	490
chr13	10700000	10800000	456
chr13	10800000	10900000	421
chr13	10900000	11000000	444
chr13	11000000	11100000	258
chr13	11100000	11200000	475
chr13	11200000	11300000	324
chr13	11300000	11400000	490
chr13	11400000	11500000	419
chr13	11500000	11600000	500
chr13	11600000	11700000	576
chr13	11700000	11800000	575
chr13	11800000	11900000	556
chr13	11900000	12000000	501
chr13	12000000	12100000	517
chr13	12100000	12200000	624
chr13	12200000	12300000	620
chr13	12300000	12400000	565
chr13	12400000	12500000	701
chr13	12500000	12600000	589
chr13	12600000	12700000	331
chr13	12700000	12800000	237
chr13	12800000	12900000	733
chr13	12900000	13000000	509
chr13	13000000	13100000	356
chr13	13100000	13200000	382
chr13	13200000	13300000	385
chr13	13300000	13400000	431
chr13	13400000	13500000	316
chr13	13500000	13600000	482
chr13	13600000	13700000	521
chr13	13700000	13800000	433
chr13	13800000	13900000	461
chr13	13900000	14000000	548
chr13	14000000	14100000	487
chr13	14100000	14200000	540
chr13	14200000	14300000	436
chr13	14300000	14400000	433
chr13	14400000	14500000	420
chr13	14500000	14600000	440
chr13	14600000	14700000	423
chr13	14700000	14800000	360
chr13	14800000	14900000	431
chr13	14900000	15000000	413
chr13	15000000	15100000	399
chr13	15100000	15200000	423
chr13	15200000	15300000	384
chr13	15300000	15400000	493
chr13	15400000	15500000	487
chr13	15500000	15600000	520
chr13	15600000	15700000	632
chr13	15700000	15800000	507
chr13	15800000	15900000	516
chr13	15900000	16000000	494
chr13	16000000	16100000	461
chr13	16100000	16200000	506
chr13	16200000	16300000	455
chr13	16300000	16400000	369
chr13	16400000	16500000	444
chr13	16500000	16600000	380
chr13	16600000	16700000	459
chr13	16700000	16800000	470
chr13	16800000	16900000	462
chr13	16900000	17000000	507
chr13	17000000	17100000	455
chr13	17100000	17200000	451
chr13	17200000	17300000	406
chr13	17300000	17400000	435
chr13	17400000	17500000	382
chr13	17500000	17600000	396
chr13	17600000	17700000	448
chr13	17700000	17800000	496
chr13	17800000	17900000	551
chr13	17900000	18000000	508
chr13	18000000	18100000	488
chr13	18100000	18200000	611
chr13	18200000	18300000	596
chr13	18300000	18400000	580
chr13	18400000	18500000	702
chr13	18500000	18600000	553
chr13	18600000	18700000	429
chr13	18700000	18800000	570
chr13	18800000	18900000	663
chr13	18900000	19000000	455
chr13	19000000	19100000	658
chr13	19100000	19200000	620
chr13	19200000	19300000	478
chr13	19300000	19400000	521
chr13	19400000	19500000	557
chr13	19500000	19600000	502
chr13	19600000	19700000	522
chr13	19700000	19800000	610
chr13	19800000	19900000	501
chr13	19900000	20000000	460
chr13	20000000	20100000	611
chr13	20100000	20200000	572
chr13	20200000	20300000	748
chr13	20300000	20400000	629
chr13	20400000	20500000	650
chr13	20500000	20600000	583
chr13	20600000	20700000	491
chr13	20700000	20800000	517
chr13	20800000	20900000	395
chr13	20900000	21000000	464
chr13	21000000	21100000	470
chr13	21100000	21200000	484
chr13	21200000	21300000	688
chr13	21300000	21400000	492
chr13	21400000	21500000	605
chr13	21500000	21600000	514
chr13	21600000	21700000	453
chr13	21700000	21800000	513
chr13	21800000	21900000	342
chr13	21900000	22000000	526
chr13	22000000	22100000	426
chr13	22100000	22200000	497
chr13	22200000	22300000	436
chr13	22300000	22400000	364
chr13	22400000	22500000	399
chr13	22500000	22600000	406
chr13	22600000	22700000	445
chr13	22700000	22800000	344
chr13	22800000	22900000	392
chr13	22900000	23000000	110
chr13	23000000	23100000	387
chr13	23100000	23200000	390
chr13	23200000	23300000	392
chr13	23300000	23400000	495
chr13	23400000	23500000	407
chr13	23500000	23600000	422
chr13	23600000	23700000	477
chr13	23700000	23800000	498
chr13	23800000	23900000	638
chr13	23900000	24000000	586
chr13	24000000	24100000	538
chr13	24100000	24200000	588
chr13	24200000	24300000	572
chr13	24300000	24400000	489
chr13	24400000	24500000	619
chr13	24500000	24600000	526
chr13	24600000	24700000	484
chr13	24700000	24800000	662
chr13	24800000	24900000	632
chr13	24900000	25000000	577
chr13	25000000	25100000	548
chr13	25100000	25200000	600
chr13	25200000	25300000	414
chr13	25300000	25400000	495
chr13	25400000	25500000	470
chr13	25500000	25600000	529
chr13	25600000	25700000	585
chr13	25700000	25800000	502
chr13	25800000	25900000	468
chr13	25900000	26000000	493
chr13	26000000	26100000	520
chr13	26100000	26200000	453
chr13	26200000	26300000	504
chr13	26300000	26400000	395
chr13	26400000	26500000	381
chr13	26500000	26600000	467
chr13	26600000	26700000	459
chr13	26700000	26800000	493
chr13	26800000	26900000	418
chr13	26900000	27000000	533
chr13	27000000	27100000	488
chr13	27100000	27200000	368
chr13	27200000	27300000	500
chr13	27300000	27400000	500
chr13	27400000	27500000	390
chr13	27500000	27600000	377
chr13	27600000	27700000	439
chr13	27700000	27800000	392
chr13	27800000	27900000	426
chr13	27900000	28000000	419
chr13	28000000	28100000	462
chr13	28100000	28200000	435
chr13	28200000	28300000	474
chr13	28300000	28400000	471
chr13	28400000	28500000	566
chr13	28500000	28600000	592
chr13	28600000	28700000	557
chr13	28700000	28800000	589
chr13	28800000	28900000	587
chr13	28900000	29000000	554
chr13	29000000	29100000	561
chr13	29100000	29200000	523
chr13	29200000	29300000	542
chr13	29300000	29400000	583
chr13	29400000	29500000	715
chr13	29500000	29600000	619
chr13	29600000	29700000	520
chr13	29700000	29800000	589
chr13	29800000	29900000	612
chr13	29900000	30000000	739
chr13	30000000	30100000	654
chr13	30100000	30200000	598
chr13	30200000	30300000	662
chr13	30300000	30400000	662
chr13	30400000	30500000	588
chr13	30500000	30600000	607
chr13	30600000	30700000	620
chr13	30700000	30800000	526
chr13	30800000	30900000	545
chr13	30900000	31000000	656
chr13	31000000	31100000	575
chr13	31100000	31200000	489
chr13	31200000	31300000	588
chr13	31300000	31400000	452
chr13	31400000	31500000	553
chr13	31500000	31600000	589
chr13	31600000	31700000	420
chr13	31700000	31800000	411
chr13	31800000	31900000	359
chr13	31900000	32000000	481
chr13	32000000	32100000	487
chr13	32100000	32200000	525
chr13	32200000	32300000	524
chr13	32300000	32400000	548
chr13	32400000	32500000	614
chr13	32500000	32600000	590
chr13	32600000	32700000	496
chr13	32700000	32800000	489
chr13	32800000	32900000	441
chr13	32900000	33000000	372
chr13	33000000	33100000	387
chr13	33100000	33200000	312
chr13	33200000	33300000	274
chr13	33300000	33400000	269
chr13	33400000	33500000	282
chr13	33500000	33600000	340
chr13	33600000	33700000	350
chr13	33700000	33800000	451
chr13	33800000	33900000	363
chr13	33900000	34000000	392
chr13	34000000	34100000	496
chr13	34100000	34200000	398
chr13	34200000	34300000	444
chr13	34300000	34400000	500
chr13	34400000	34500000	447
chr13	34500000	34600000	402
chr13	34600000	34700000	519
chr13	34700000	34800000	565
chr13	34800000	34900000	585
chr13	34900000	35000000	668
chr13	35000000	35100000	419
chr13	35100000	35200000	415
chr13	35200000	35300000	451
chr13	35300000	35400000	425
chr13	35400000	35500000	514
chr13	35500000	35600000	416
chr13	35600000	35700000	498
chr13	35700000	35800000	615
chr13	35800000	35900000	607
chr13	35900000	36000000	504
chr13	36000000	36100000	483
chr13	36100000	36200000	548
chr13	36200000	36300000	534
chr13	36300000	36400000	536
chr13	36400000	36500000	536
chr13	36500000	36600000	436
chr13	36600000	36700000	487
chr13	36700000	36800000	477
chr13	36800000	36900000	430
chr13	36900000	37000000	565
chr13	37000000	37100000	482
chr13	37100000	37200000	498
chr13	37200000	37300000	407
chr13	37300000	37400000	659
chr13	37400000	37500000	472
chr13	37500000	37600000	567
chr13	37600000	37700000	606
chr13	37700000	37800000	543
chr13	37800000	37900000	529
chr13	37900000	38000000	597
chr13	38000000	38100000	743
chr13	38100000	38200000	761
chr13	38200000	38300000	581
chr13	38300000	38400000	626
chr13	38400000	38500000	652
chr13	38500000	38600000	571
chr13	38600000	38700000	736
chr13	38700000	38800000	754
chr13	38800000	38900000	624
chr13	38900000	39000000	738
chr13	39000000	39100000	679
chr13	39100000	39200000	711
chr13	39200000	39300000	651
chr13	39300000	39400000	745
chr13	39400000	39500000	701
chr13	39500000	39600000	690
chr13	39600000	39700000	713
chr13	39700000	39800000	401
chr13	39800000	39900000	746
chr13	39900000	40000000	775
chr13	40000000	40100000	693
chr13	40100000	40200000	760
chr13	40200000	40300000	743
chr13	40300000	40400000	601
chr13	40400000	40500000	647
chr13	40500000	40600000	570
chr13	40600000	40700000	635
chr13	40700000	40800000	370
chr13	40800000	40900000	605
chr13	40900000	41000000	658
chr13	41000000	41100000	737
chr13	41100000	41200000	781
chr13	41200000	41300000	673
chr13	41300000	41400000	540
chr13	41400000	41500000	591
chr13	41500000	41600000	710
chr13	41600000	41700000	648
chr13	41700000	41800000	667
chr13	41800000	41900000	659
chr13	41900000	42000000	731
chr13	42000000	42100000	627
chr13	42100000	42200000	605
chr13	42200000	42300000	750
chr13	42300000	42400000	592
chr13	42400000	42500000	614
chr13	42500000	42600000	760
chr13	42600000	42700000	661
chr13	42700000	42800000	793
chr13	42800000	42900000	806
chr13	42900000	43000000	652
chr13	43000000	43100000	657
chr13	43100000	43200000	563
chr13	43200000	43300000	442
chr13	43300000	43400000	564
chr13	43400000	43500000	659
chr13	43500000	43600000	719
chr13	43600000	43700000	722
chr13	43700000	43800000	621
chr13	43800000	43900000	699
chr13	43900000	44000000	630
chr13	44000000	44100000	682
chr13	44100000	44200000	756
chr13	44200000	44300000	656
chr13	44300000	44400000	697
chr13	44400000	44500000	663
chr13	44500000	44600000	634
chr13	44600000	44700000	598
chr13	44700000	44800000	472
chr13	44800000	44900000	608
chr13	44900000	45000000	574
chr13	45000000	45100000	664
chr13	45100000	45200000	651
chr13	45200000	45300000	676
chr13	45300000	45400000	772
chr13	45400000	45500000	725
chr13	45500000	45600000	574
chr13	45600000	45700000	571
chr13	45700000	45800000	608
chr13	45800000	45900000	742
chr13	45900000	46000000	706
chr13	46000000	46100000	623
chr13	46100000	46200000	714
chr13	46200000	46300000	604
chr13	46300000	46400000	597
chr13	46400000	46500000	749
chr13	46500000	46600000	685
chr13	46600000	46700000	646
chr13	46700000	46800000	653
chr13	46800000	46900000	763
chr13	46900000	47000000	649
chr13	47000000	47100000	715
chr13	47100000	47200000	792
chr13	47200000	47300000	761
chr13	47300000	47400000	767
chr13	47400000	47500000	705
chr13	47500000	47600000	673
chr13	47600000	47700000	735
chr13	47700000	47800000	704
chr13	47800000	47900000	653
chr13	47900000	48000000	760
chr13	48000000	48100000	677
chr13	48100000	48200000	595
chr13	48200000	48300000	672
chr13	48300000	48400000	628
chr13	48400000	48500000	561
chr13	48500000	48600000	555
chr13	48600000	48700000	426
chr13	48700000	48800000	415
chr13	48800000	48900000	368
chr13	48900000	49000000	525
chr13	49000000	49100000	338
chr13	49100000	49200000	347
chr13	49200000	49300000	322
chr13	49300000	49400000	307
chr13	49400000	49500000	376
chr13	49500000	49600000	604
chr13	49600000	49700000	583
chr13	49700000	49800000	515
chr13	49800000	49900000	305
chr13	49900000	50000000	389
chr13	50000000	50100000	240
chr13	50100000	50200000	300
chr13	50200000	50300000	226
chr13	50300000	50400000	389
chr13	50400000	50500000	365
chr13	50500000	50600000	293
chr13	50600000	50700000	247
chr13	50700000	50800000	207
chr13	50800000	50900000	288
chr13	50900000	51000000	560
chr13	51000000	51100000	580
chr13	51100000	51200000	566
chr13	51200000	51300000	621
chr13	51300000	51400000	505
chr13	51400000	51500000	431
chr13	51500000	51600000	472
chr13	51600000	51700000	503
chr13	51700000	51800000	320
chr13	51800000	51900000	395
chr13	51900000	52000000	302
chr13	52000000	52100000	368
chr13	52100000	52200000	437
chr13	52200000	52300000	471
chr13	52300000	52400000	536
chr13	52400000	52500000	554
chr13	52500000	52600000	576
chr13	52600000	52700000	432
chr13	52700000	52800000	519
chr13	52800000	52900000	557
chr13	52900000	53000000	550
chr13	53000000	53100000	584
chr13	53100000	53200000	479
chr13	53200000	53300000	471
chr13	53300000	53400000	571
chr13	53400000	53500000	466
chr13	53500000	53600000	662
chr13	53600000	53700000	646
chr13	53700000	53800000	690
chr13	53800000	53900000	577
chr13	53900000	54000000	518
chr13	54000000	54100000	648
chr13	54100000	54200000	516
chr13	54200000	54300000	437
chr13	54300000	54400000	364
chr13	54400000	54500000	591
chr13	54500000	54600000	478
chr13	54600000	54700000	484
chr13	54700000	54800000	270
chr13	54800000	54900000	426
chr13	54900000	55000000	302
chr13	55000000	55100000	496
chr13	55100000	55200000	429
chr13	55200000	55300000	602
chr13	55300000	55400000	347
chr13	55400000	55500000	296
chr13	55500000	55600000	353
chr13	55600000	55700000	694
chr13	55700000	55800000	693
chr13	55800000	55900000	342
chr13	55900000	56000000	425
chr13	56000000	56100000	556
chr13	56100000	56200000	421
chr13	56200000	56300000	322
chr13	56300000	56400000	473
chr13	56400000	56500000	414
chr13	56500000	56600000	607
chr13	56600000	56700000	429
chr13	56700000	56800000	511
chr13	56800000	56900000	564
chr13	56900000	57000000	592
chr13	57000000	57100000	572
chr13	57100000	57200000	576
chr13	57200000	57300000	527
chr13	57300000	57400000	662
chr13	57400000	57500000	620
chr13	57500000	57600000	494
chr13	57600000	57700000	512
chr13	57700000	57800000	572
chr13	57800000	57900000	631
chr13	57900000	58000000	613
chr13	58000000	58100000	528
chr13	58100000	58200000	656
chr13	58200000	58300000	690
chr13	58300000	58400000	581
chr13	58400000	58500000	587
chr13	58500000	58600000	639
chr13	58600000	58700000	693
chr13	58700000	58800000	692
chr13	58800000	58900000	811
chr13	58900000	59000000	634
chr13	59000000	59100000	626
chr13	59100000	59200000	658
chr13	59200000	59300000	653
chr13	59300000	59400000	605
chr13	59400000	59500000	663
chr13	59500000	59600000	656
chr13	59600000	59700000	613
chr13	59700000	59800000	466
chr13	59800000	59900000	635
chr13	59900000	60000000	502
chr13	60000000	60100000	471
chr13	60100000	60200000	501
chr13	60200000	60300000	706
chr13	60300000	60400000	498
chr13	60400000	60500000	586
chr13	60500000	60600000	658
chr13	60600000	60700000	547
chr13	60700000	60800000	527
chr13	60800000	60900000	378
chr13	60900000	61000000	396
chr13	61000000	61100000	429
chr13	61100000	61200000	557
chr13	61200000	61300000	383
chr13	61300000	61400000	401
chr13	61400000	61500000	337
chr13	61500000	61600000	455
chr13	61600000	61700000	510
chr13	61700000	61800000	441
chr13	61800000	61900000	504
chr13	61900000	62000000	596
chr13	62000000	62100000	443
chr13	62100000	62200000	469
chr13	62200000	62300000	517
chr13	62300000	62400000	627
chr13	62400000	62500000	460
chr13	62500000	62600000	540
chr13	62600000	62700000	556
chr13	62700000	62800000	432
chr13	62800000	62900000	486
chr13	62900000	63000000	627
chr13	63000000	63100000	380
chr13	63100000	63200000	458
chr13	63200000	63300000	461
chr13	63300000	63400000	408
chr13	63400000	63500000	617
chr13	63500000	63600000	483
chr13	63600000	63700000	509
chr13	63700000	63800000	404
chr13	63800000	63900000	536
chr13	63900000	64000000	434
chr13	64000000	64100000	533
chr13	64100000	64200000	571
chr13	64200000	64300000	663
chr13	64300000	64400000	506
chr13	64400000	64500000	566
chr13	64500000	64600000	498
chr13	64600000	64700000	428
chr13	64700000	64800000	463
chr13	64800000	64900000	519
chr13	64900000	65000000	371
chr13	65000000	65100000	392
chr13	65100000	65200000	409
chr13	65200000	65300000	375
chr13	65300000	65400000	413
chr13	65400000	65500000	201
chr13	65500000	65600000	388
chr13	65600000	65700000	246
chr13	65700000	65800000	218
chr13	65800000	65900000	129
chr13	65900000	66000000	308
chr13	66000000	66100000	168
chr13	66100000	66200000	169
chr13	66200000	66300000	292
chr13	66300000	66400000	240
